date,watch_time_minutes,views,youtube_red_watch_time_minutes,youtube_red_views,average_view_duration,card_clicks,cards_shown,clicks_per_card_shown,card_teaser_clicks,card_teasers_shown,clicks_per_card_teaser_shown,end_screen_elements_shown,end_screen_element_clicks,clicks_per_end_screen_element_shown,estimated_partner_revenue_usd,estimated_partner_ad_revenue_usd,estimated_partner_adsense_revenue_usd,estimated_partner_doubleclick_revenue_usd,partner_transaction_revenue_usd,transactions,partner_revenue_per_transaction_usd,estimated_monetized_playbacks,playback_based_cpm_usd,ad_impressions,cpm_usd,youtube_ad_revenue_usd,youtube_red_partner_revenue_usd,youtube_red_watch_time_hours,annotation_clicks,clickable_annotations_shown,annotation_click_through_rate,annotation_closes,closable_annotations_shown,annotation_close_rate,annotations_shown,videos_published,videos_added,likes,likes_added,likes_removed,dislikes,dislikes_added,dislikes_removed,shares,comments,videos_in_playlists,videos_added_to_playlists,videos_removed_from_playlists,subscribers,subscribers_gained,subscribers_lost,average_percentage_viewed,watch_time_hours
2014-06-25,1538,290,0,0,5.3,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,406,0.25,15,235,6.38,407,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37.46,26
2014-06-26,1157,276,0,0,4.2,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,319,0.63,18,179,10.06,319,0,1,1,1,0,0,0,0,1,0,2,2,0,2,2,0,32.26,19
2014-06-27,1293,296,0,0,4.4,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,373,0.54,10,219,4.57,373,,,0,0,0,0,0,0,0,1,0,1,1,0,0,0,32.42,22
2014-06-28,1376,294,0,0,4.7,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,352,0.28,14,196,7.14,352,,,2,2,0,0,0,0,0,0,0,0,0,1,1,0,32.08,23
2014-06-29,1580,340,0,0,4.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,8,512,1.56,14,293,4.78,512,,,3,3,0,0,0,0,0,1,-1,0,1,0,1,1,34.32,26
2014-06-30,1374,324,0,0,4.2,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,5,405,1.23,19,222,8.56,405,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28.80,23
2014-07-01,1705,377,0,0,4.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,374,0.27,18,198,9.09,374,,,1,1,0,0,0,0,0,0,1,1,0,1,1,0,33.90,28
2014-07-02,2065,469,0,0,4.4,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,9,649,1.39,26,377,6.90,651,1,1,5,5,0,1,1,0,5,6,3,3,0,0,1,1,35.93,34
2014-07-03,1271,362,0,0,3.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,3,471,0.64,25,263,9.51,471,,,3,3,0,0,0,0,0,2,0,1,1,3,3,0,28.53,21
2014-07-04,1394,358,0,0,3.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,6,389,1.54,16,223,7.17,392,,,4,4,0,0,0,0,0,7,1,1,0,3,3,0,31.68,23
2014-07-05,1724,425,0,0,4.1,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,3,505,0.59,18,276,6.52,505,,,1,3,2,0,0,0,0,3,0,1,1,1,1,0,31.98,29
2014-07-06,1950,414,0,0,4.7,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,8,593,1.35,21,348,6.03,595,,,2,2,0,0,0,0,0,0,0,0,0,2,2,0,36.66,32
2014-07-07,1286,342,0,0,3.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,5,407,1.23,12,221,5.43,410,,,0,1,1,0,0,0,0,1,1,1,0,0,1,1,29.27,21
2014-07-08,2006,434,0,0,4.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,170,0.00,0,0,0.00,230,,,2,4,2,0,0,0,1,9,1,1,0,3,3,0,36.41,33
2014-07-09,1260,308,0,0,4.1,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,85,1.18,0,0,0.00,130,,,2,2,0,0,0,0,0,2,1,1,0,3,3,0,31.91,21
2014-07-10,1446,284,0,0,5.1,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,118,0.00,0,0,0.00,165,,,3,3,0,0,0,0,0,0,0,0,0,1,1,0,33.66,24
2014-07-11,1315,304,0,0,4.3,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,110,0.91,0,0,0.00,169,,,2,2,0,0,0,0,0,0,2,3,1,2,2,0,31.08,22
2014-07-12,1764,365,0,0,4.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,131,0.76,0,0,0.00,192,,,0,0,0,0,0,0,0,0,0,0,0,2,2,0,33.87,29
2014-07-13,1992,385,0,0,5.2,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,158,0.00,0,0,0.00,205,,,2,2,0,0,0,0,2,1,0,0,0,2,3,1,34.95,33
2014-07-14,1786,377,0,0,4.7,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,204,0.49,0,0,0.00,261,,,3,3,0,1,1,0,0,1,0,0,0,2,2,0,31.17,30
2014-07-15,1369,286,0,0,4.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,158,0.00,0,0,0.00,161,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,31.80,23
2014-07-16,1242,235,0,0,5.3,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,142,0.00,0,0,0.00,142,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,37.70,21
2014-07-17,1085,206,0,0,5.3,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,135,0.74,0,0,0.00,135,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,38.29,18
2014-07-18,883,214,0,0,4.1,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,120,0.00,0,0,0.00,120,,,-1,0,1,0,0,0,0,0,-3,0,3,2,2,0,31.53,15
2014-07-19,611,170,0,0,3.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,102,0.00,0,0,0.00,102,,,4,4,0,0,0,0,0,0,1,1,0,4,5,1,29.00,10
2014-07-20,1102,207,0,0,5.3,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,96,0.00,0,0,0.00,96,,,2,2,0,0,0,0,0,0,-1,0,1,0,0,0,38.33,18
2014-07-21,643,167,0,0,3.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,105,0.00,0,0,0.00,105,,,1,1,0,1,1,0,0,0,0,1,1,0,0,0,29.66,11
2014-07-22,799,182,0,0,4.4,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,91,0.00,0,0,0.00,91,,,4,4,0,0,0,0,0,2,0,2,2,2,2,0,32.87,13
2014-07-23,838,173,0,0,4.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,105,0.00,0,0,0.00,105,,,2,2,0,0,0,0,0,1,1,1,0,1,1,0,39.68,14
2014-07-24,677,161,0,0,4.2,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,87,0.00,0,0,0.00,87,,,1,1,0,0,0,0,0,5,0,0,0,0,0,0,33.27,11
2014-07-25,708,185,0,0,3.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,82,0.00,0,0,0.00,82,,,3,3,0,1,1,0,0,0,0,1,1,2,2,0,32.22,12
2014-07-26,834,171,0,0,4.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,96,0.00,0,0,0.00,96,,,1,1,0,0,0,0,0,0,-1,1,2,0,0,0,34.64,14
2014-07-27,648,184,0,0,3.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,95,0.00,0,0,0.00,95,,,0,0,0,0,0,0,0,3,0,0,0,0,0,0,31.83,11
2014-07-28,731,209,0,0,3.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,103,0.97,0,0,0.00,103,,,1,1,0,0,0,0,0,0,0,0,0,1,1,0,31.01,12
2014-07-29,985,215,0,0,4.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,116,0.00,0,0,0.00,116,,,2,2,0,1,1,0,0,0,1,1,0,1,1,0,35.93,16
2014-07-30,779,182,0,0,4.3,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,95,0.00,0,0,0.00,95,,,2,2,0,0,0,0,0,0,0,0,0,1,2,1,36.48,13
2014-07-31,687,168,0,0,4.1,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,85,0.00,0,0,0.00,85,,,1,1,0,0,0,0,0,0,1,1,0,-1,0,1,32.27,11
2014-08-01,619,173,0,0,3.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,102,0.00,0,0,0.00,102,,,1,1,0,0,0,0,0,0,1,1,0,1,1,0,29.45,10
2014-08-02,649,186,0,0,3.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,106,0.00,0,0,0.00,106,,,3,3,0,0,0,0,0,0,0,1,1,2,3,1,28.16,11
2014-08-03,865,187,0,0,4.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,110,0.00,0,0,0.00,110,,,2,2,0,0,0,0,0,0,1,1,0,0,0,0,34.78,14
2014-08-04,825,189,0,0,4.4,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,122,0.00,0,0,0.00,122,,,0,0,0,0,0,0,0,1,1,1,0,1,1,0,33.43,14
2014-08-05,641,183,0,0,3.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,108,0.93,0,0,0.00,108,,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,26.91,11
2014-08-06,907,219,0,0,4.1,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,80,0.00,0,0,0.00,80,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32.86,15
2014-08-07,644,181,0,0,3.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,88,0.00,0,0,0.00,88,,,0,0,0,0,0,0,0,0,0,1,1,1,1,0,26.94,11
2014-08-08,709,203,0,0,3.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,89,0.00,0,0,0.00,89,,,1,1,0,0,0,0,0,0,0,1,1,0,0,0,31.49,12
2014-08-09,761,202,0,0,3.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,89,0.00,0,0,0.00,89,,,1,1,0,0,0,0,0,1,3,3,0,-1,0,1,33.11,13
2014-08-10,505,163,0,0,3.1,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,78,0.00,0,0,0.00,78,,,0,0,0,0,0,0,0,3,2,2,0,0,0,0,28.53,8
2014-08-11,910,181,0,0,5.0,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,98,0.00,0,0,0.00,98,,,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,35.92,15
2014-08-12,590,183,0,0,3.2,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,205,0.49,9,110,8.18,209,,,3,3,0,0,0,0,0,4,1,2,1,2,2,0,28.55,10
2014-08-13,815,205,0,0,4.0,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,254,0.79,9,148,6.08,257,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31.16,14
2014-08-14,848,187,0,0,4.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,205,0.98,8,124,6.45,207,,,6,7,1,0,0,0,0,0,0,0,0,1,1,0,36.90,14
2014-08-15,642,169,0,0,3.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,167,1.20,4,96,4.17,167,,,1,1,0,0,1,1,0,0,0,0,0,0,0,0,36.19,11
2014-08-16,859,184,0,0,4.7,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,162,1.23,15,91,16.48,164,,,2,2,0,0,0,0,0,0,0,0,0,1,1,0,36.02,14
2014-08-17,506,179,0,0,2.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,159,0.00,3,81,3.70,159,,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,23.81,8
2014-08-18,710,205,0,0,3.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,179,0.56,13,98,13.27,180,1,2,2,2,0,0,0,0,0,7,3,3,0,0,0,0,30.45,12
2014-08-19,1040,331,0,0,3.1,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,7,346,2.02,8,156,5.13,350,1,1,15,15,0,1,1,0,4,13,1,1,0,1,1,0,38.37,17
2014-08-20,840,457,0,0,1.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,393,0.51,11,153,7.19,395,2,2,10,13,3,1,1,0,1,2,2,4,2,4,4,0,31.04,14
2014-08-21,718,360,0,0,2.0,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,311,0.00,5,121,4.13,314,2,2,4,4,0,2,3,1,0,4,15,16,1,1,1,0,30.67,12
2014-08-22,854,289,0,0,3.0,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,3,290,1.03,12,141,8.51,300,,,2,2,0,0,0,0,0,2,-1,0,1,0,0,0,38.08,14
2014-08-23,789,293,0,0,2.7,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,5,263,1.90,5,135,3.70,267,,,4,4,0,0,0,0,0,3,0,0,0,1,1,0,32.96,13
2014-08-24,612,223,0,0,2.7,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,226,0.88,7,114,6.14,230,,,1,1,0,0,0,0,0,1,0,0,0,-1,1,2,29.82,10
2014-08-25,637,231,0,0,2.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,264,0.76,11,136,8.09,267,,,0,0,0,0,0,0,1,2,2,2,0,0,0,0,29.65,11
2014-08-26,759,299,0,0,2.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,248,0.00,11,87,12.64,250,,,4,4,0,0,0,0,2,9,3,3,0,2,3,1,38.33,13
2014-08-27,655,252,0,0,2.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,4,244,1.64,15,111,13.51,248,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,34.35,11
2014-08-28,991,316,0,0,3.1,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,355,0.56,15,166,9.04,357,,,1,1,0,0,0,0,0,0,0,0,0,1,1,0,40.50,17
2014-08-29,597,235,0,0,2.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,190,0.00,8,79,10.13,190,,,1,1,0,2,2,0,0,0,1,1,0,0,1,1,35.88,10
2014-08-30,591,198,0,0,3.0,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,177,1.13,11,85,12.94,180,,,0,0,0,0,0,0,0,1,2,2,0,0,0,0,36.94,10
2014-08-31,664,227,0,0,2.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,5,203,2.46,11,99,11.11,205,,,0,0,0,0,0,0,0,0,0,0,0,2,2,0,31.46,11
2014-09-01,512,214,0,0,2.4,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,186,0.00,10,97,10.31,189,,,3,3,0,1,1,0,0,1,1,1,0,-2,0,2,24.79,9
2014-09-02,589,211,0,0,2.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,214,0.93,8,104,7.69,214,1,1,5,5,0,0,0,0,0,11,5,5,0,2,2,0,30.46,10
2014-09-03,566,192,0,0,2.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,194,0.52,16,94,17.02,196,,,1,1,0,0,0,0,0,2,-1,0,1,2,2,0,30.31,9
2014-09-04,519,185,0,0,2.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,3,216,1.39,11,116,9.48,218,,,0,1,1,0,0,0,0,5,1,1,0,0,0,0,29.79,9
2014-09-05,457,203,0,0,2.3,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,186,1.08,9,80,11.25,186,,,2,2,0,0,0,0,0,0,1,2,1,1,1,0,23.49,8
2014-09-06,523,190,0,0,2.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,195,0.51,11,107,10.28,197,,,0,0,0,0,0,0,0,0,0,0,0,2,2,0,28.26,9
2014-09-07,510,159,0,0,3.2,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,106,0.00,3,50,6.00,106,,,4,4,0,0,1,1,0,0,0,1,1,0,0,0,30.94,9
2014-09-08,656,175,0,0,3.7,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,177,1.13,10,98,10.20,180,,,2,3,1,0,0,0,0,1,0,0,0,5,5,0,35.56,11
2014-09-09,462,149,0,0,3.1,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,202,0.00,6,115,5.22,203,,,1,1,0,0,0,0,0,1,0,0,0,1,2,1,29.98,8
2014-09-10,354,127,0,0,2.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,93,0.00,3,44,6.82,94,,,2,2,0,1,1,0,0,1,0,0,0,0,0,0,30.00,6
2014-09-11,400,106,0,0,3.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,101,0.00,4,54,7.41,101,,,2,2,0,0,0,0,0,0,0,0,0,2,2,0,35.04,7
2014-09-12,484,151,0,0,3.2,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,161,1.24,16,77,20.78,161,1,1,0,0,0,0,0,0,0,2,1,2,1,1,1,0,32.29,8
2014-09-13,390,120,0,0,3.2,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,116,0.86,2,67,2.99,117,,,0,0,0,0,0,0,0,0,-1,0,1,0,1,1,34.16,6
2014-09-14,591,148,0,0,4.0,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,150,0.67,10,87,11.49,150,,,1,1,0,0,0,0,0,0,0,0,0,2,2,0,36.35,10
2014-09-15,497,138,0,0,3.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,120,0.83,11,59,18.64,121,,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,31.73,8
2014-09-16,548,135,0,0,4.1,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,161,0.62,5,92,5.43,161,,,2,2,0,0,0,0,0,0,1,1,0,1,1,0,34.47,9
2014-09-17,580,123,0,0,4.7,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,138,0.72,6,86,6.98,139,,,2,2,0,1,1,0,0,0,0,0,0,1,1,0,37.89,10
2014-09-18,547,157,0,0,3.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,166,0.00,3,89,3.37,168,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34.01,9
2014-09-19,514,143,0,0,3.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,200,1.00,5,126,3.97,205,,,1,1,0,0,0,0,0,1,0,0,0,2,2,0,36.82,9
2014-09-20,587,157,0,0,3.7,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,155,0.00,6,83,7.23,159,,,2,3,1,0,0,0,0,3,0,0,0,1,3,2,34.49,10
2014-09-21,709,176,0,0,4.0,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,180,0.56,9,114,7.89,188,,,1,1,0,0,0,0,1,0,0,0,0,1,1,0,35.69,12
2014-09-22,548,128,0,0,4.3,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,4,179,2.23,11,103,10.68,179,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,36.16,9
2014-09-23,394,118,0,0,3.3,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,94,0.00,1,45,2.22,95,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26.86,7
2014-09-24,474,114,0,0,4.2,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,135,0.00,2,76,2.63,135,1,2,0,0,0,0,0,0,0,3,2,2,0,0,0,0,34.70,8
